,E_Scale_score,A_Scale_score,O_Scale_score,C_Scale_score,N_Scale_score
0,-0.05629010594278645,0.08065448741157576,-0.002938234750477153,0.09427234487044048,0.00528608838656836
1,0.33121292127089647,0.16349408660336,0.9595810146987157,0.10317346877672817,0.9273526260135554
